g_ptsx,g_ptsy
7.40E-04,0.00210868
7.41E-04,0.00210331
7.41E-04,0.0020936
7.42E-04,0.00208829
7.43E-04,0.00207853
7.44E-04,0.00207326
7.44E-04,0.00206345
7.45E-04,0.00205824
7.46E-04,0.00204838
7.46E-04,0.00204321
7.47E-04,0.0020333
7.48E-04,0.00202819
7.48E-04,0.00201823
7.49E-04,0.00201317
7.50E-04,0.00200315
7.50E-04,0.00199815
7.51E-04,0.00198807
7.52E-04,0.00198313
7.52E-04,0.00197296
7.53E-04,0.00196851
7.54E-04,0.00196003
7.55E-04,0.00195681
7.55E-04,0.00194831
7.56E-04,0.00194515
7.57E-04,0.0019366
7.57E-04,0.00193348
7.58E-04,0.00192488
7.59E-04,0.00192181
7.59E-04,0.00191316
7.60E-04,0.00191014
7.61E-04,0.00190144
7.61E-04,0.00189848
7.62E-04,0.00188973
7.63E-04,0.00188681
7.64E-04,0.00187801
7.64E-04,0.00187514
7.65E-04,0.0018663
7.66E-04,0.00186347
7.66E-04,0.00185458
7.67E-04,0.0018518
7.68E-04,0.00184286
7.68E-04,0.00184013
7.69E-04,0.00183115
7.70E-04,0.00182846
7.70E-04,0.00181943
7.71E-04,0.00181679
7.72E-04,0.00180772
7.72E-04,0.00180512
7.73E-04,0.001796
7.74E-04,0.00179345
7.75E-04,0.00178429
7.75E-04,0.00178178
7.76E-04,0.00177257
7.77E-04,0.00177011
7.77E-04,0.00176086
7.78E-04,0.00175844
7.79E-04,0.00174915
7.79E-04,0.00174677
7.80E-04,0.00173743
7.81E-04,0.0017351
7.81E-04,0.00172572
7.82E-04,0.00172343
7.83E-04,0.001714
7.84E-04,0.00171176
7.84E-04,0.00170229
7.85E-04,0.00170009
7.86E-04,0.00169058
7.86E-04,0.00168842
7.87E-04,0.00167886
7.88E-04,0.00167674
7.88E-04,0.00166715
7.89E-04,0.00166507
7.90E-04,0.00165545
7.90E-04,0.00165337
7.91E-04,0.00164399
7.92E-04,0.00164324
7.93E-04,0.00163475
7.93E-04,0.00163407
7.94E-04,0.00162554
7.95E-04,0.0016249
7.95E-04,0.00161633
7.96E-04,0.00161573
7.97E-04,0.00160712
7.97E-04,0.00160656
7.98E-04,0.00159791
7.99E-04,0.00159739
7.99E-04,0.0015887
8.00E-04,0.00158822
8.01E-04,0.00157949
8.01E-04,0.00157905
8.02E-04,0.00157028
8.03E-04,0.00156988
8.04E-04,0.00156107
8.04E-04,0.00156071
8.05E-04,0.00155186
8.06E-04,0.00155154
8.06E-04,0.00154265
8.07E-04,0.00154237
8.08E-04,0.00153344
8.08E-04,0.0015332
8.09E-04,0.00152423
8.10E-04,0.00152402
8.10E-04,0.00151502
8.11E-04,0.00151485
8.12E-04,0.00150581
8.13E-04,0.00150568
8.13E-04,0.0014966
8.14E-04,0.00149651
8.15E-04,0.00148739
8.15E-04,0.00148734
8.16E-04,0.00147819
8.17E-04,0.00147817
8.17E-04,0.00146898
8.18E-04,0.001469
8.19E-04,0.00145977
8.19E-04,0.00145983
8.20E-04,0.00145056
8.21E-04,0.00145066
8.22E-04,0.00144135
8.22E-04,0.00144148
8.23E-04,0.00143214
8.24E-04,0.00143231
8.24E-04,0.00142293
8.25E-04,0.00142314
8.26E-04,0.00141373
8.26E-04,0.00141397
8.27E-04,0.00140452
8.28E-04,0.0014048
8.28E-04,0.00139531
8.29E-04,0.00139563
8.30E-04,0.0013861
8.30E-04,0.00138707
8.31E-04,0.00137849
8.32E-04,0.00137977
8.33E-04,0.00137113
8.33E-04,0.00137245
8.34E-04,0.00136377
8.35E-04,0.00136514
8.35E-04,0.00135642
8.36E-04,0.00135782
8.37E-04,0.00134906
8.37E-04,0.0013505
8.38E-04,0.00134171
8.39E-04,0.00134318
8.39E-04,0.00133436
8.40E-04,0.00133586
8.41E-04,0.001327
8.42E-04,0.00132854
8.42E-04,0.00131965
8.43E-04,0.00132122
8.44E-04,0.0013123
8.44E-04,0.0013139
8.45E-04,0.00130494
8.46E-04,0.00130658
8.46E-04,0.00129759
8.47E-04,0.00129926
8.48E-04,0.00129024
8.48E-04,0.00129193
8.49E-04,0.00128289
8.50E-04,0.00128461
8.51E-04,0.00127553
8.51E-04,0.00127729
8.52E-04,0.00126818
8.53E-04,0.00126997
8.53E-04,0.00126083
8.54E-04,0.00126265
8.55E-04,0.00125348
8.55E-04,0.00125533
8.56E-04,0.00124612
8.57E-04,0.00124801
8.57E-04,0.00123877
8.58E-04,0.00124068
8.59E-04,0.00123142
8.59E-04,0.00123336
8.60E-04,0.00122407
8.61E-04,0.00122604
8.62E-04,0.00121672
8.62E-04,0.00121872
8.63E-04,0.00120937
8.64E-04,0.00121139
8.64E-04,0.00120201
8.65E-04,0.00120407
8.66E-04,0.00119466
8.66E-04,0.00119675
8.67E-04,0.00118731
8.68E-04,0.00118943
8.68E-04,0.00117996
8.69E-04,0.00118211
8.70E-04,0.00117262
8.71E-04,0.00117529
8.71E-04,0.00116651
8.72E-04,0.00116938
8.73E-04,0.00116055
8.73E-04,0.00116346
8.74E-04,0.0011546
8.75E-04,0.00115754
8.75E-04,0.00114866
8.76E-04,0.00115162
8.77E-04,0.00114271
8.77E-04,0.0011457
8.78E-04,0.00113676
8.79E-04,0.00113978
8.79E-04,0.00113081
8.80E-04,0.00113386
8.81E-04,0.00112487
8.82E-04,0.00112794
8.82E-04,0.00111892
8.83E-04,0.00112201
8.84E-04,0.00111297
8.84E-04,0.00111609
8.85E-04,0.00110702
8.86E-04,0.00111017
8.86E-04,0.00110108
8.87E-04,0.00110425
8.88E-04,0.00109513
8.88E-04,0.00109832
8.89E-04,0.00108918
8.90E-04,0.0010924
8.91E-04,0.00108324
8.91E-04,0.00108648
8.92E-04,0.00107729
8.93E-04,0.00108055
8.93E-04,0.00107135
8.94E-04,0.00107463
8.95E-04,0.0010654
8.95E-04,0.00106871
8.96E-04,0.00105945
8.97E-04,0.00106278
8.97E-04,0.00105351
8.98E-04,0.00105686
8.99E-04,0.00104756
9.00E-04,0.00105094
9.00E-04,0.00104162
9.01E-04,0.00104501
9.02E-04,0.00103567
9.02E-04,0.00103909
9.03E-04,0.00102973
9.04E-04,0.00103316
9.04E-04,0.00102378
9.05E-04,0.00102724
9.06E-04,0.00101784
9.06E-04,0.00102131
9.07E-04,0.0010119
9.08E-04,0.00101539
9.08E-04,0.00100595
9.09E-04,0.00100946
9.10E-04,0.00100001
9.11E-04,0.00100352
9.11E-04,0.00099424
9.12E-04,0.00099834
9.13E-04,0.00098935
9.13E-04,0.00099346
9.14E-04,0.00098446
9.15E-04,0.00098858
9.15E-04,0.00097956
9.16E-04,0.0009837
9.17E-04,0.00097466
9.17E-04,0.00097882
9.18E-04,0.00096977
9.19E-04,0.00097394
9.20E-04,0.00096487
9.20E-04,0.00096906
9.21E-04,0.00095998
9.22E-04,0.00096418
9.22E-04,0.00095508
9.23E-04,0.0009593
9.24E-04,0.00095018
9.24E-04,0.00095443
9.25E-04,0.00094529
9.26E-04,0.00094955
9.26E-04,0.00094039
9.27E-04,0.00094467
9.28E-04,0.0009355
9.29E-04,0.00093979
9.29E-04,0.0009306
9.30E-04,0.00093491
9.31E-04,0.00092571
9.31E-04,0.00093003
9.32E-04,0.00092081
9.33E-04,0.00092515
9.33E-04,0.00091592
9.34E-04,0.00092027
9.35E-04,0.00091102
9.35E-04,0.00091539
9.36E-04,0.00090613
9.37E-04,0.00091051
9.37E-04,0.00090123
9.38E-04,0.00090562
9.39E-04,0.00089634
9.40E-04,0.00090074
9.40E-04,0.00089144
9.41E-04,0.00089586
9.42E-04,0.00088655
9.42E-04,0.00089098
9.43E-04,0.00088165
9.44E-04,0.0008861
9.44E-04,0.00087676
9.45E-04,0.00088122
9.46E-04,0.00087187
9.46E-04,0.00087634
9.47E-04,0.00086697
9.48E-04,0.00087146
9.49E-04,0.00086208
9.49E-04,0.00086658
9.50E-04,0.00085718
9.51E-04,0.00086169
9.51E-04,0.00085229
9.52E-04,0.00085682
9.53E-04,0.00084739
9.53E-04,0.00085214
9.54E-04,0.00084317
9.55E-04,0.00084811
9.55E-04,0.00083912
9.56E-04,0.00084408
9.57E-04,0.00083507
9.58E-04,0.00084005
9.58E-04,0.00083103
9.59E-04,0.00083602
9.60E-04,0.00082699
9.60E-04,0.00083198
9.61E-04,0.00082294
9.62E-04,0.00082795
9.62E-04,0.0008189
9.63E-04,0.00082392
9.64E-04,0.00081486
9.64E-04,0.00081988
9.65E-04,0.00081081
9.66E-04,0.00081585
9.66E-04,0.00080677
9.67E-04,0.00081181
9.68E-04,0.00080273
9.69E-04,0.00080778
9.69E-04,0.00079869
9.70E-04,0.00080375
9.71E-04,0.00079464
9.71E-04,0.00079971
9.72E-04,0.0007906
9.73E-04,0.00079568
9.73E-04,0.00078656
9.74E-04,0.00079164
9.75E-04,0.00078252
9.75E-04,0.00078761
9.76E-04,0.00077848
9.77E-04,0.00078357
9.78E-04,0.00077444
9.78E-04,0.00077954
9.79E-04,0.00077039
9.80E-04,0.0007755
9.80E-04,0.00076635
9.81E-04,0.00077146
9.82E-04,0.00076231
9.82E-04,0.00076743
9.83E-04,0.00075827
9.84E-04,0.00076339
9.84E-04,0.00075423
9.85E-04,0.00075936
9.86E-04,0.00075019
9.87E-04,0.00075532
9.87E-04,0.00074615
9.88E-04,0.00075128
9.89E-04,0.00074211
9.89E-04,0.00074725
9.90E-04,0.00073807
9.91E-04,0.00074321
9.91E-04,0.00073403
9.92E-04,0.00073918
9.93E-04,0.00072999
9.93E-04,0.00073514
9.94E-04,0.00072595
9.95E-04,0.0007311
9.95E-04,0.0007219
9.96E-04,0.00072713
9.97E-04,0.00071821
9.98E-04,0.00072363
9.98E-04,0.00071471
9.99E-04,0.00072014
1.00E-03,0.00071121
1.00E-03,0.00071664
1.00E-03,0.00070771
1.00E-03,0.00071314
1.00E-03,0.00070421
1.00E-03,0.00070965
1.00E-03,0.00070072
1.00E-03,0.00070615
1.01E-03,0.00069722
1.01E-03,0.00070265
1.01E-03,0.00069372
1.01E-03,0.00069915
1.01E-03,0.00069022
1.01E-03,0.00069566
1.01E-03,0.00068673
1.01E-03,0.00069216
1.01E-03,0.00068323
1.01E-03,0.00068866
1.01E-03,0.00067973
1.01E-03,0.00068516
1.01E-03,0.00067623
1.01E-03,0.00068167
1.01E-03,0.00067274
1.02E-03,0.00067817
1.02E-03,0.00066924
1.02E-03,0.00067467
1.02E-03,0.00066574
1.02E-03,0.00067117
1.02E-03,0.00066225
1.02E-03,0.00066767
1.02E-03,0.00065875
1.02E-03,0.00066417
1.02E-03,0.00065525
1.02E-03,0.00066068
1.02E-03,0.00065176
1.02E-03,0.00065718
1.02E-03,0.00064826
1.03E-03,0.00065368
1.03E-03,0.00064477
1.03E-03,0.00065018
1.03E-03,0.00064127
1.03E-03,0.00064668
1.03E-03,0.00063777
1.03E-03,0.00064318
1.03E-03,0.00063428
1.03E-03,0.00063968
1.03E-03,0.00063078
1.03E-03,0.00063618
1.03E-03,0.00062729
1.03E-03,0.00063268
1.03E-03,0.00062379
1.03E-03,0.00062918
1.04E-03,0.0006203
1.04E-03,0.00062568
1.04E-03,0.0006168
1.04E-03,0.00062218
1.04E-03,0.00061331
1.04E-03,0.00061868
1.04E-03,0.00060981
1.04E-03,0.0006153
1.04E-03,0.00060671
1.04E-03,0.00061231
1.04E-03,0.00060371
1.04E-03,0.00060932
1.04E-03,0.00060072
1.04E-03,0.00060632
1.05E-03,0.00059774
1.05E-03,0.00060333
1.05E-03,0.00059475
1.05E-03,0.00060033
1.05E-03,0.00059176
1.05E-03,0.00059734
1.05E-03,0.00058877
1.05E-03,0.00059434
1.05E-03,0.00058578
1.05E-03,0.00059134
1.05E-03,0.00058279
1.05E-03,0.00058835
1.05E-03,0.00057981
1.05E-03,0.00058535
1.05E-03,0.00057682
1.06E-03,0.00058236
1.06E-03,0.00057383
1.06E-03,0.00057936
1.06E-03,0.00057084
1.06E-03,0.00057636
1.06E-03,0.00056786
1.06E-03,0.00057337
1.06E-03,0.00056487
1.06E-03,0.00057037
1.06E-03,0.00056188
1.06E-03,0.00056737
1.06E-03,0.0005589
1.06E-03,0.00056438
1.06E-03,0.00055591
1.07E-03,0.00056138
1.07E-03,0.00055292
1.07E-03,0.00055838
1.07E-03,0.00054994
1.07E-03,0.00055538
1.07E-03,0.00054695
1.07E-03,0.00055239
1.07E-03,0.00054396
1.07E-03,0.00054939
1.07E-03,0.00054098
1.07E-03,0.00054639
1.07E-03,0.00053799
1.07E-03,0.00054339
1.07E-03,0.00053501
1.07E-03,0.0005404
1.08E-03,0.00053202
1.08E-03,0.0005374
1.08E-03,0.00052903
1.08E-03,0.0005344
1.08E-03,0.00052605
1.08E-03,0.0005314
1.08E-03,0.00052306
1.08E-03,0.0005284
1.08E-03,0.00052008
1.08E-03,0.0005254
1.08E-03,0.00051709
1.08E-03,0.0005224
1.08E-03,0.00051411
1.08E-03,0.0005194
1.09E-03,0.00051118
1.09E-03,0.00051667
1.09E-03,0.00050859
1.09E-03,0.00051406
1.09E-03,0.00050599
1.09E-03,0.00051145
1.09E-03,0.0005034
1.09E-03,0.00050884
1.09E-03,0.00050081
1.09E-03,0.00050623
1.09E-03,0.00049821
1.09E-03,0.00050362
1.09E-03,0.00049562
1.09E-03,0.00050102
1.09E-03,0.00049303
1.10E-03,0.00049841
1.10E-03,0.00049043
1.10E-03,0.0004958
1.10E-03,0.00048784
1.10E-03,0.00049319
1.10E-03,0.00048524
1.10E-03,0.00049058
1.10E-03,0.00048265
1.10E-03,0.00048797
1.10E-03,0.00048006
1.10E-03,0.00048536
1.10E-03,0.00047747
1.10E-03,0.00048275
1.10E-03,0.00047487
1.11E-03,0.00048014
1.11E-03,0.00047228
1.11E-03,0.00047753
1.11E-03,0.00046969
1.11E-03,0.00047492
1.11E-03,0.00046709
1.11E-03,0.00047231
1.11E-03,0.0004645
1.11E-03,0.0004697
1.11E-03,0.00046191
1.11E-03,0.00046709
1.11E-03,0.00045932
1.11E-03,0.00046448
1.11E-03,0.00045672
1.11E-03,0.00046187
1.12E-03,0.00045413
1.12E-03,0.00045925
1.12E-03,0.00045154
1.12E-03,0.00045664
1.12E-03,0.00044895
1.12E-03,0.00045403
1.12E-03,0.00044636
1.12E-03,0.00045142
1.12E-03,0.00044377
1.12E-03,0.00044881
1.12E-03,0.00044117
1.12E-03,0.0004462
1.12E-03,0.00043858
1.12E-03,0.00044359
1.13E-03,0.00043599
1.13E-03,0.00044098
1.13E-03,0.0004334
1.13E-03,0.00043836
1.13E-03,0.00043081
1.13E-03,0.00043575
1.13E-03,0.00042822
1.13E-03,0.00043314
1.13E-03,0.00042563
1.13E-03,0.0004306
1.13E-03,0.00042323
1.13E-03,0.00042822
1.13E-03,0.00042086
1.13E-03,0.00042583
1.13E-03,0.00041849
1.14E-03,0.00042344
1.14E-03,0.00041613
1.14E-03,0.00042105
1.14E-03,0.00041376
1.14E-03,0.00041866
1.14E-03,0.00041139
1.14E-03,0.00041628
1.14E-03,0.00040903
1.14E-03,0.00041389
1.14E-03,0.00040666
1.14E-03,0.0004115
1.14E-03,0.0004043
1.14E-03,0.00040911
1.14E-03,0.00040193
1.15E-03,0.00040672
1.15E-03,0.00039957
1.15E-03,0.00040433
1.15E-03,0.0003972
1.15E-03,0.00040194
1.15E-03,0.00039483
1.15E-03,0.00039955
1.15E-03,0.00039247
1.15E-03,0.00039716
1.15E-03,0.0003901
1.15E-03,0.00039477
1.15E-03,0.00038774
1.15E-03,0.00039238
1.15E-03,0.00038537
1.15E-03,0.00039
1.16E-03,0.00038301
1.16E-03,0.00038761
1.16E-03,0.00038064
1.16E-03,0.00038522
1.16E-03,0.00037828
1.16E-03,0.00038283
1.16E-03,0.00037591
1.16E-03,0.00038044
1.16E-03,0.00037355
1.16E-03,0.00037805
1.16E-03,0.00037119
1.16E-03,0.00037566
1.16E-03,0.00036882
1.16E-03,0.00037327
1.17E-03,0.00036646
1.17E-03,0.00037088
1.17E-03,0.00036409
1.17E-03,0.00036849
1.17E-03,0.00036173
1.17E-03,0.00036609
1.17E-03,0.00035936
1.17E-03,0.0003637
1.17E-03,0.000357
1.17E-03,0.00036131
1.17E-03,0.00035464
1.17E-03,0.00035892
1.17E-03,0.00035227
1.17E-03,0.00035653
1.17E-03,0.00034991
1.18E-03,0.00035414
1.18E-03,0.00034754
1.18E-03,0.00035175
1.18E-03,0.00034518
1.18E-03,0.00034943
1.18E-03,0.00034303
1.18E-03,0.0003473
1.18E-03,0.00034092
1.18E-03,0.00034517
1.18E-03,0.00033882
1.18E-03,0.00034304
1.18E-03,0.00033671
1.18E-03,0.0003409
1.18E-03,0.00033461
1.19E-03,0.00033877
1.19E-03,0.0003325
1.19E-03,0.00033664
1.19E-03,0.0003304
1.19E-03,0.0003345
1.19E-03,0.00032829
1.19E-03,0.00033237
1.19E-03,0.00032619
1.19E-03,0.00033023
1.19E-03,0.00032408
1.19E-03,0.0003281
1.19E-03,0.00032198
1.19E-03,0.00032597
1.19E-03,0.00031987
1.19E-03,0.00032383
1.20E-03,0.00031777
1.20E-03,0.0003217
1.20E-03,0.00031566
1.20E-03,0.00031956
1.20E-03,0.00031356
1.20E-03,0.00031743
1.20E-03,0.00031146
1.20E-03,0.00031529
1.20E-03,0.00030935
1.20E-03,0.00031316
1.20E-03,0.00030725
1.20E-03,0.00031103
1.20E-03,0.00030514
1.20E-03,0.00030889
1.21E-03,0.00030304
1.21E-03,0.00030676
1.21E-03,0.00030094
1.21E-03,0.00030462
1.21E-03,0.00029883
1.21E-03,0.00030249
1.21E-03,0.00029673
1.21E-03,0.00030035
1.21E-03,0.00029463
1.21E-03,0.00029822
1.21E-03,0.00029252
1.21E-03,0.00029608
1.21E-03,0.00029042
1.21E-03,0.00029395
1.22E-03,0.00028832
1.22E-03,0.00029181
1.22E-03,0.00028621
1.22E-03,0.00028967
1.22E-03,0.00028411
1.22E-03,0.00028754
1.22E-03,0.00028201
1.22E-03,0.0002854
1.22E-03,0.0002799
1.22E-03,0.00028327
1.22E-03,0.0002778
1.22E-03,0.00028113
1.22E-03,0.0002757
1.22E-03,0.000279
1.22E-03,0.0002736
1.23E-03,0.00027686
1.23E-03,0.0002715
1.23E-03,0.0002748
1.23E-03,0.00026953
1.23E-03,0.0002728
1.23E-03,0.00026757
1.23E-03,0.0002708
1.23E-03,0.0002656
1.23E-03,0.0002688
1.23E-03,0.00026364
1.23E-03,0.0002668
1.23E-03,0.00026167
1.23E-03,0.00026481
1.23E-03,0.00025971
1.24E-03,0.00026281
1.24E-03,0.00025774
1.24E-03,0.00026081
1.24E-03,0.00025578
1.24E-03,0.00025881
1.24E-03,0.00025381
1.24E-03,0.00025681
1.24E-03,0.00025185
1.24E-03,0.00025481
1.24E-03,0.00024988
1.24E-03,0.00025281
1.24E-03,0.00024792
1.24E-03,0.00025081
1.24E-03,0.00024596
1.24E-03,0.00024881
1.25E-03,0.00024399
1.25E-03,0.00024681
1.25E-03,0.00024203
1.25E-03,0.00024481
1.25E-03,0.00024006
1.25E-03,0.00024282
1.25E-03,0.0002381
1.25E-03,0.00024082
1.25E-03,0.00023613
1.25E-03,0.00023882
1.25E-03,0.00023417
1.25E-03,0.00023682
1.25E-03,0.00023221
1.25E-03,0.00023482
1.26E-03,0.00023024
1.26E-03,0.00023282
1.26E-03,0.00022828
1.26E-03,0.00023082
1.26E-03,0.00022631
1.26E-03,0.00022882
1.26E-03,0.00022435
1.26E-03,0.00022682
1.26E-03,0.00022239
1.26E-03,0.00022482
1.26E-03,0.00022042
1.26E-03,0.00022282
1.26E-03,0.00021846
1.26E-03,0.00022082
1.26E-03,0.0002165
1.27E-03,0.00021882
1.27E-03,0.00021453
1.27E-03,0.00021682
1.27E-03,0.00021257
1.27E-03,0.00021482
1.27E-03,0.00021061
1.27E-03,0.00021282
1.27E-03,0.00020864
1.27E-03,0.00021082
1.27E-03,0.00020668
1.27E-03,0.00020882
1.27E-03,0.00020472
1.27E-03,0.00020682
1.27E-03,0.00020275
1.28E-03,0.00020483
1.28E-03,0.00020087
1.28E-03,0.00020296
1.28E-03,0.00019905
1.28E-03,0.0002011
1.28E-03,0.00019722
1.28E-03,0.00019924
1.28E-03,0.0001954
1.28E-03,0.00019738
1.28E-03,0.00019358
1.28E-03,0.00019552
1.28E-03,0.00019176
1.28E-03,0.00019366
1.28E-03,0.00018994
1.28E-03,0.0001918
1.29E-03,0.00018812
1.29E-03,0.00018995
1.29E-03,0.00018629
1.29E-03,0.00018809
1.29E-03,0.00018447
1.29E-03,0.00018623
1.29E-03,0.00018265
1.29E-03,0.00018437
1.29E-03,0.00018083
1.29E-03,0.00018251
1.29E-03,0.00017901
1.29E-03,0.00018065
1.29E-03,0.00017719
1.29E-03,0.00017879
1.30E-03,0.00017537
1.30E-03,0.00017693
1.30E-03,0.00017354
1.30E-03,0.00017507
1.30E-03,0.00017172
1.30E-03,0.00017321
1.30E-03,0.0001699
1.30E-03,0.00017135
1.30E-03,0.00016808
1.30E-03,0.00016949
1.30E-03,0.00016626
1.30E-03,0.00016763
1.30E-03,0.00016444
1.30E-03,0.00016577
1.30E-03,0.00016262
1.31E-03,0.00016391
1.31E-03,0.0001608
1.31E-03,0.00016205
1.31E-03,0.00015898
1.31E-03,0.00016019
1.31E-03,0.00015715
1.31E-03,0.00015833
1.31E-03,0.00015533
1.31E-03,0.00015646
1.31E-03,0.00015351
1.31E-03,0.0001546
1.31E-03,0.00015169
1.31E-03,0.00015274
1.31E-03,0.00014987
1.32E-03,0.00015088
1.32E-03,0.00014805
1.32E-03,0.00014902
1.32E-03,0.00014623
1.32E-03,0.00014716
1.32E-03,0.00014441
1.32E-03,0.0001453
1.32E-03,0.00014259
1.32E-03,0.00014344
1.32E-03,0.00014077
1.32E-03,0.00014158
1.32E-03,0.00013895
1.32E-03,0.00013972
1.32E-03,0.00013713
1.32E-03,0.00013786
1.33E-03,0.00013532
1.33E-03,0.00013604
1.33E-03,0.00013354
1.33E-03,0.00013422
1.33E-03,0.00013177
1.33E-03,0.00013241
1.33E-03,0.00012999
1.33E-03,0.00013059
1.33E-03,0.00012822
1.33E-03,0.00012877
1.33E-03,0.00012644
1.33E-03,0.00012696
1.33E-03,0.00012466
1.33E-03,0.00012514
1.34E-03,0.00012289
1.34E-03,0.00012333
1.34E-03,0.00012111
1.34E-03,0.00012151
1.34E-03,0.00011934
1.34E-03,0.00011969
1.34E-03,0.00011756
1.34E-03,0.00011788
1.34E-03,0.00011579
1.34E-03,0.00011606
1.34E-03,0.00011401
1.34E-03,0.00011425
1.34E-03,0.00011223
1.34E-03,0.00011243
1.34E-03,0.00011046
1.35E-03,0.00011061
1.35E-03,0.00010868
1.35E-03,0.0001088
1.35E-03,0.00010691
1.35E-03,0.00010698
1.35E-03,0.00010513
1.35E-03,0.00010517
1.35E-03,0.00010335
1.35E-03,0.00010335
1.35E-03,0.00010158
1.35E-03,0.00010153
1.35E-03,9.98E-05
1.35E-03,9.97E-05
1.35E-03,9.80E-05
1.36E-03,9.79E-05
1.36E-03,9.63E-05
1.36E-03,9.61E-05
1.36E-03,9.45E-05
1.36E-03,9.43E-05
1.36E-03,9.27E-05
1.36E-03,9.25E-05
1.36E-03,9.09E-05
1.36E-03,9.06E-05
1.36E-03,8.91E-05
1.36E-03,8.88E-05
1.36E-03,8.74E-05
1.36E-03,8.70E-05
1.36E-03,8.56E-05
1.36E-03,8.52E-05
1.37E-03,8.38E-05
1.37E-03,8.34E-05
1.37E-03,8.20E-05
1.37E-03,8.16E-05
1.37E-03,8.03E-05
1.37E-03,7.98E-05
1.37E-03,7.85E-05
1.37E-03,7.79E-05
1.37E-03,7.67E-05
1.37E-03,7.61E-05
1.37E-03,7.49E-05
1.37E-03,7.43E-05
1.37E-03,7.31E-05
1.37E-03,7.25E-05
1.38E-03,7.13E-05
1.38E-03,7.04E-05
1.38E-03,6.10E-05
1.38E-03,4.85E-05
1.38E-03,3.65E-05
1.38E-03,2.43E-05
1.38E-03,1.22E-05
1.38E-03,-3.74E-16
