g_ptsx,g_ptsy
7.39E-04,0.025745542
7.39E-04,0.025690846
7.40E-04,0.025632571
7.41E-04,0.025577919
7.41E-04,0.025519599
7.42E-04,0.025464992
7.43E-04,0.025406627
7.44E-04,0.025352065
7.44E-04,0.025293655
7.45E-04,0.025239138
7.46E-04,0.025180682
7.46E-04,0.025126212
7.47E-04,0.025067707
7.48E-04,0.025013288
7.48E-04,0.024954731
7.49E-04,0.024900367
7.50E-04,0.024841749
7.50E-04,0.024787455
7.51E-04,0.024728751
7.52E-04,0.024674582
7.52E-04,0.024615629
7.53E-04,0.024563309
7.54E-04,0.024511638
7.55E-04,0.0244643
7.55E-04,0.024412682
7.56E-04,0.024365418
7.57E-04,0.024313733
7.57E-04,0.024266528
7.58E-04,0.024214788
7.59E-04,0.024167634
7.59E-04,0.024115846
7.60E-04,0.024068739
7.61E-04,0.024016906
7.61E-04,0.023969843
7.62E-04,0.023917966
7.63E-04,0.023870946
7.64E-04,0.023819027
7.64E-04,0.023772049
7.65E-04,0.023720088
7.66E-04,0.023673151
7.66E-04,0.023621149
7.67E-04,0.023574253
7.68E-04,0.023522211
7.68E-04,0.023475355
7.69E-04,0.023423273
7.70E-04,0.023376456
7.70E-04,0.023324335
7.71E-04,0.023277557
7.72E-04,0.023225397
7.72E-04,0.023178659
7.73E-04,0.02312646
7.74E-04,0.023079759
7.75E-04,0.023027523
7.75E-04,0.02298086
7.76E-04,0.022928586
7.77E-04,0.022881961
7.77E-04,0.022829649
7.78E-04,0.022783061
7.79E-04,0.022730713
7.79E-04,0.022684161
7.80E-04,0.022631776
7.81E-04,0.02258526
7.81E-04,0.022532841
7.82E-04,0.02248636
7.83E-04,0.022433905
7.84E-04,0.022387458
7.84E-04,0.022334971
7.85E-04,0.022288556
7.86E-04,0.022236037
7.86E-04,0.022189651
7.87E-04,0.022137107
7.88E-04,0.022090743
7.88E-04,0.022038183
7.89E-04,0.021991821
7.90E-04,0.02193929
7.90E-04,0.021892802
7.91E-04,0.02184158
7.92E-04,0.021801231
7.93E-04,0.021754409
7.93E-04,0.021714254
7.94E-04,0.021667408
7.95E-04,0.021627274
7.95E-04,0.021580404
7.96E-04,0.021540296
7.97E-04,0.021493398
7.97E-04,0.021453319
7.98E-04,0.021406391
7.99E-04,0.021366343
7.99E-04,0.021319384
8.00E-04,0.021279368
8.01E-04,0.021232376
8.01E-04,0.021192392
8.02E-04,0.021145368
8.03E-04,0.021105417
8.04E-04,0.02105836
8.04E-04,0.021018442
8.05E-04,0.020971352
8.06E-04,0.020931467
8.06E-04,0.020884344
8.07E-04,0.020844492
8.08E-04,0.020797336
8.08E-04,0.020757517
8.09E-04,0.020710328
8.10E-04,0.020670542
8.10E-04,0.02062332
8.11E-04,0.020583566
8.12E-04,0.020536312
8.13E-04,0.020496591
8.13E-04,0.020449304
8.14E-04,0.020409616
8.15E-04,0.020362296
8.15E-04,0.020322641
8.16E-04,0.020275288
8.17E-04,0.020235666
8.17E-04,0.02018828
8.18E-04,0.02014869
8.19E-04,0.020101272
8.19E-04,0.020061715
8.20E-04,0.020014264
8.21E-04,0.019974741
8.22E-04,0.019927255
8.22E-04,0.019887766
8.23E-04,0.019840247
8.24E-04,0.019800792
8.24E-04,0.019753237
8.25E-04,0.019713819
8.26E-04,0.019666226
8.26E-04,0.019626848
8.27E-04,0.019579212
8.28E-04,0.019539882
8.28E-04,0.01949219
8.29E-04,0.019452929
8.30E-04,0.019405205
8.30E-04,0.019369311
8.31E-04,0.019326991
8.32E-04,0.019292656
8.33E-04,0.019250144
8.33E-04,0.019215906
8.34E-04,0.019173328
8.35E-04,0.019139142
8.35E-04,0.019096519
8.36E-04,0.019062373
8.37E-04,0.019019713
8.37E-04,0.018985603
8.38E-04,0.018942909
8.39E-04,0.018908832
8.39E-04,0.018866105
8.40E-04,0.018832059
8.41E-04,0.018789302
8.42E-04,0.018755287
8.42E-04,0.0187125
8.43E-04,0.018678514
8.44E-04,0.018635697
8.44E-04,0.018601741
8.45E-04,0.018558895
8.46E-04,0.018524967
8.46E-04,0.018482094
8.47E-04,0.018448194
8.48E-04,0.018405292
8.48E-04,0.01837142
8.49E-04,0.01832849
8.50E-04,0.018294646
8.51E-04,0.018251689
8.51E-04,0.018217872
8.52E-04,0.018174888
8.53E-04,0.018141098
8.53E-04,0.018098087
8.54E-04,0.018064324
8.55E-04,0.018021286
8.55E-04,0.017987549
8.56E-04,0.017944485
8.57E-04,0.017910775
8.57E-04,0.017867684
8.58E-04,0.017834001
8.59E-04,0.017790883
8.59E-04,0.017757226
8.60E-04,0.017714082
8.61E-04,0.017680452
8.62E-04,0.017637281
8.62E-04,0.017603678
8.63E-04,0.01756048
8.64E-04,0.017526904
8.64E-04,0.017483678
8.65E-04,0.01745013
8.66E-04,0.017406876
8.66E-04,0.017373358
8.67E-04,0.017330071
8.68E-04,0.017296589
8.68E-04,0.017253262
8.69E-04,0.017219824
8.70E-04,0.017176534
8.71E-04,0.017146173
8.71E-04,0.01710737
8.72E-04,0.017078139
8.73E-04,0.017039186
8.73E-04,0.01701003
8.74E-04,0.016971026
8.75E-04,0.01694191
8.75E-04,0.016902872
8.76E-04,0.016873787
8.77E-04,0.01683472
8.77E-04,0.016805662
8.78E-04,0.016766569
8.79E-04,0.016737536
8.79E-04,0.016698419
8.80E-04,0.01666941
8.81E-04,0.01663027
8.82E-04,0.016601283
8.82E-04,0.01656212
8.83E-04,0.016533156
8.84E-04,0.016493971
8.84E-04,0.016465029
8.85E-04,0.016425822
8.86E-04,0.016396901
8.86E-04,0.016357674
8.87E-04,0.016328774
8.88E-04,0.016289525
8.88E-04,0.016260646
8.89E-04,0.016221377
8.90E-04,0.016192518
8.91E-04,0.016153229
8.91E-04,0.01612439
8.92E-04,0.016085081
8.93E-04,0.016056261
8.93E-04,0.016016934
8.94E-04,0.015988133
8.95E-04,0.015948786
8.95E-04,0.015920004
8.96E-04,0.015880639
8.97E-04,0.015851875
8.97E-04,0.015812492
8.98E-04,0.015783746
8.99E-04,0.015744345
9.00E-04,0.015715616
9.00E-04,0.015676198
9.01E-04,0.015647486
9.02E-04,0.015608052
9.02E-04,0.015579356
9.03E-04,0.015539907
9.04E-04,0.015511225
9.04E-04,0.015471762
9.05E-04,0.015443094
9.06E-04,0.015403618
9.06E-04,0.01537496
9.07E-04,0.015335476
9.08E-04,0.015306823
9.08E-04,0.015267341
9.09E-04,0.015238676
9.10E-04,0.015199229
9.11E-04,0.015170458
9.11E-04,0.015132324
9.12E-04,0.015107595
9.13E-04,0.015071624
9.13E-04,0.015046858
9.14E-04,0.015010911
9.15E-04,0.014986136
9.15E-04,0.014950189
9.16E-04,0.014925419
9.17E-04,0.014889465
9.17E-04,0.014864703
9.18E-04,0.014828739
9.19E-04,0.014803989
9.20E-04,0.014768013
9.20E-04,0.014743275
9.21E-04,0.014707286
9.22E-04,0.014682561
9.22E-04,0.01464656
9.23E-04,0.014621847
9.24E-04,0.014585833
9.24E-04,0.014561134
9.25E-04,0.014525106
9.26E-04,0.01450042
9.26E-04,0.014464379
9.27E-04,0.014439707
9.28E-04,0.014403653
9.29E-04,0.014378993
9.29E-04,0.014342926
9.30E-04,0.014318279
9.31E-04,0.014282199
9.31E-04,0.014257566
9.32E-04,0.014221472
9.33E-04,0.014196852
9.33E-04,0.014160746
9.34E-04,0.014136138
9.35E-04,0.014100019
9.35E-04,0.014075424
9.36E-04,0.014039293
9.37E-04,0.01401471
9.37E-04,0.013978566
9.38E-04,0.013953996
9.39E-04,0.01391784
9.40E-04,0.013893282
9.40E-04,0.013857114
9.41E-04,0.013832568
9.42E-04,0.013796387
9.42E-04,0.013771854
9.43E-04,0.013735661
9.44E-04,0.01371114
9.44E-04,0.013674934
9.45E-04,0.013650427
9.46E-04,0.013614207
9.46E-04,0.013589713
9.47E-04,0.01355348
9.48E-04,0.013529001
9.49E-04,0.013492751
9.49E-04,0.01346829
9.50E-04,0.013432019
9.51E-04,0.013407584
9.51E-04,0.013371279
9.52E-04,0.013346896
9.53E-04,0.013310498
9.53E-04,0.013287688
9.54E-04,0.01325473
9.55E-04,0.013233319
9.55E-04,0.013200255
9.56E-04,0.013178897
9.57E-04,0.013145799
9.58E-04,0.013124467
9.58E-04,0.013091349
9.59E-04,0.013070033
9.60E-04,0.0130369
9.60E-04,0.013015598
9.61E-04,0.012982453
9.62E-04,0.012961162
9.62E-04,0.012928006
9.63E-04,0.012906725
9.64E-04,0.012873559
9.64E-04,0.012852288
9.65E-04,0.012819113
9.66E-04,0.012797851
9.66E-04,0.012764668
9.67E-04,0.012743413
9.68E-04,0.012710222
9.69E-04,0.012688976
9.69E-04,0.012655777
9.70E-04,0.012634538
9.71E-04,0.012601332
9.71E-04,0.0125801
9.72E-04,0.012546887
9.73E-04,0.012525662
9.73E-04,0.012492442
9.74E-04,0.012471223
9.75E-04,0.012437997
9.75E-04,0.012416785
9.76E-04,0.012383552
9.77E-04,0.012362346
9.78E-04,0.012329108
9.78E-04,0.012307908
9.79E-04,0.012274663
9.80E-04,0.012253469
9.80E-04,0.012220219
9.81E-04,0.01219903
9.82E-04,0.012165775
9.82E-04,0.012144591
9.83E-04,0.01211133
9.84E-04,0.012090152
9.84E-04,0.012056886
9.85E-04,0.012035713
9.86E-04,0.012002442
9.87E-04,0.011981274
9.87E-04,0.011947998
9.88E-04,0.011926836
9.89E-04,0.011893554
9.89E-04,0.011872397
9.90E-04,0.011839109
9.91E-04,0.011817959
9.91E-04,0.011784663
9.92E-04,0.011763522
9.93E-04,0.011730216
9.93E-04,0.011709088
9.94E-04,0.011675762
9.95E-04,0.011654669
9.95E-04,0.011621262
9.96E-04,0.011600859
9.97E-04,0.011570223
9.98E-04,0.011551687
9.98E-04,0.011521082
9.99E-04,0.011502561
1.00E-03,0.011471945
1.00E-03,0.011453433
1.00E-03,0.011422809
1.00E-03,0.011404303
1.00E-03,0.011373674
1.00E-03,0.011355172
1.00E-03,0.01132454
1.00E-03,0.011306041
1.01E-03,0.011275406
1.01E-03,0.011256909
1.01E-03,0.011226273
1.01E-03,0.011207777
1.01E-03,0.011177139
1.01E-03,0.011158645
1.01E-03,0.011128006
1.01E-03,0.011109513
1.01E-03,0.011078873
1.01E-03,0.01106038
1.01E-03,0.01102974
1.01E-03,0.011011248
1.01E-03,0.010980608
1.01E-03,0.010962115
1.01E-03,0.010931475
1.02E-03,0.010912982
1.02E-03,0.010882343
1.02E-03,0.01086385
1.02E-03,0.01083321
1.02E-03,0.010814717
1.02E-03,0.010784078
1.02E-03,0.010765583
1.02E-03,0.010734946
1.02E-03,0.01071645
1.02E-03,0.010685814
1.02E-03,0.010667317
1.02E-03,0.010636682
1.02E-03,0.010618184
1.02E-03,0.01058755
1.03E-03,0.01056905
1.03E-03,0.010538419
1.03E-03,0.010519917
1.03E-03,0.010489287
1.03E-03,0.010470783
1.03E-03,0.010440155
1.03E-03,0.010421649
1.03E-03,0.010391024
1.03E-03,0.010372516
1.03E-03,0.010341892
1.03E-03,0.010323382
1.03E-03,0.01029276
1.03E-03,0.010274249
1.03E-03,0.010243627
1.03E-03,0.010225117
1.04E-03,0.010194494
1.04E-03,0.010175985
1.04E-03,0.010145359
1.04E-03,0.010126858
1.04E-03,0.010096218
1.04E-03,0.010077743
1.04E-03,0.010047044
1.04E-03,0.010029634
1.04E-03,0.010001406
1.04E-03,0.009985032
1.04E-03,0.009956744
1.04E-03,0.009940396
1.04E-03,0.009912095
1.04E-03,0.009895753
1.05E-03,0.009867449
1.05E-03,0.009851108
1.05E-03,0.009822805
1.05E-03,0.009806462
1.05E-03,0.009778162
1.05E-03,0.009761816
1.05E-03,0.00973352
1.05E-03,0.009717168
1.05E-03,0.009688877
1.05E-03,0.009672521
1.05E-03,0.009644235
1.05E-03,0.009627873
1.05E-03,0.009599594
1.05E-03,0.009583226
1.05E-03,0.009554952
1.06E-03,0.009538578
1.06E-03,0.009510311
1.06E-03,0.00949393
1.06E-03,0.009465669
1.06E-03,0.009449281
1.06E-03,0.009421028
1.06E-03,0.009404633
1.06E-03,0.009376387
1.06E-03,0.009359984
1.06E-03,0.009331746
1.06E-03,0.009315336
1.06E-03,0.009287106
1.06E-03,0.009270687
1.06E-03,0.009242465
1.07E-03,0.009226038
1.07E-03,0.009197825
1.07E-03,0.009181389
1.07E-03,0.009153184
1.07E-03,0.009136739
1.07E-03,0.009108544
1.07E-03,0.00909209
1.07E-03,0.009063904
1.07E-03,0.00904744
1.07E-03,0.009019264
1.07E-03,0.009002791
1.07E-03,0.008974625
1.07E-03,0.008958141
1.07E-03,0.008929985
1.07E-03,0.008913491
1.08E-03,0.008885346
1.08E-03,0.008868841
1.08E-03,0.008840707
1.08E-03,0.00882419
1.08E-03,0.008796068
1.08E-03,0.008779539
1.08E-03,0.00875143
1.08E-03,0.008734887
1.08E-03,0.008706793
1.08E-03,0.008690233
1.08E-03,0.008662159
1.08E-03,0.008645574
1.08E-03,0.008617537
1.08E-03,0.00860088
1.09E-03,0.008573453
1.09E-03,0.008558796
1.09E-03,0.008532563
1.09E-03,0.008517884
1.09E-03,0.008491679
1.09E-03,0.008476977
1.09E-03,0.008450792
1.09E-03,0.008436073
1.09E-03,0.008409904
1.09E-03,0.00839517
1.09E-03,0.008369015
1.09E-03,0.008354267
1.09E-03,0.008328126
1.09E-03,0.008313364
1.09E-03,0.008287237
1.10E-03,0.008272461
1.10E-03,0.008246347
1.10E-03,0.008231558
1.10E-03,0.008205458
1.10E-03,0.008190655
1.10E-03,0.008164569
1.10E-03,0.008149752
1.10E-03,0.00812368
1.10E-03,0.008108849
1.10E-03,0.008082791
1.10E-03,0.008067946
1.10E-03,0.008041902
1.10E-03,0.008027043
1.10E-03,0.008001013
1.11E-03,0.007986139
1.11E-03,0.007960124
1.11E-03,0.007945236
1.11E-03,0.007919235
1.11E-03,0.007904333
1.11E-03,0.007878346
1.11E-03,0.007863429
1.11E-03,0.007837457
1.11E-03,0.007822526
1.11E-03,0.007796569
1.11E-03,0.007781622
1.11E-03,0.00775568
1.11E-03,0.007740719
1.11E-03,0.007714792
1.11E-03,0.007699815
1.12E-03,0.007673903
1.12E-03,0.007658911
1.12E-03,0.007633015
1.12E-03,0.007618007
1.12E-03,0.007592127
1.12E-03,0.007577103
1.12E-03,0.007551238
1.12E-03,0.0075362
1.12E-03,0.00751035
1.12E-03,0.007495296
1.12E-03,0.007469462
1.12E-03,0.007454392
1.12E-03,0.007428573
1.12E-03,0.007413488
1.13E-03,0.007387685
1.13E-03,0.007372585
1.13E-03,0.007346796
1.13E-03,0.007331682
1.13E-03,0.007305906
1.13E-03,0.00729078
1.13E-03,0.007265014
1.13E-03,0.007249883
1.13E-03,0.007224129
1.13E-03,0.007209975
1.13E-03,0.007185894
1.13E-03,0.007172202
1.13E-03,0.007148089
1.13E-03,0.007134401
1.13E-03,0.007110294
1.14E-03,0.007096595
1.14E-03,0.007072502
1.14E-03,0.007058788
1.14E-03,0.00703471
1.14E-03,0.00702098
1.14E-03,0.006996919
1.14E-03,0.006983172
1.14E-03,0.006959129
1.14E-03,0.006945364
1.14E-03,0.006921338
1.14E-03,0.006907555
1.14E-03,0.006883548
1.14E-03,0.006869746
1.14E-03,0.006845758
1.15E-03,0.006831938
1.15E-03,0.006807968
1.15E-03,0.006794129
1.15E-03,0.006770178
1.15E-03,0.006756319
1.15E-03,0.006732388
1.15E-03,0.00671851
1.15E-03,0.006694598
1.15E-03,0.006680701
1.15E-03,0.006656808
1.15E-03,0.006642891
1.15E-03,0.006619019
1.15E-03,0.006605082
1.15E-03,0.006581229
1.15E-03,0.006567272
1.16E-03,0.00654344
1.16E-03,0.006529463
1.16E-03,0.006505651
1.16E-03,0.006491653
1.16E-03,0.006467861
1.16E-03,0.006453843
1.16E-03,0.006430072
1.16E-03,0.006416033
1.16E-03,0.006392283
1.16E-03,0.006378223
1.16E-03,0.006354494
1.16E-03,0.006340413
1.16E-03,0.006316705
1.16E-03,0.006302603
1.17E-03,0.006278916
1.17E-03,0.006264793
1.17E-03,0.006241127
1.17E-03,0.006226983
1.17E-03,0.006203338
1.17E-03,0.006189173
1.17E-03,0.00616555
1.17E-03,0.006151363
1.17E-03,0.006127761
1.17E-03,0.006113553
1.17E-03,0.006089971
1.17E-03,0.006075743
1.17E-03,0.006052182
1.17E-03,0.006037934
1.17E-03,0.006014391
1.18E-03,0.006000127
1.18E-03,0.005976598
1.18E-03,0.005962325
1.18E-03,0.005938797
1.18E-03,0.005925215
1.18E-03,0.005903082
1.18E-03,0.005889952
1.18E-03,0.005867801
1.18E-03,0.005854666
1.18E-03,0.005832528
1.18E-03,0.005819376
1.18E-03,0.005797257
1.18E-03,0.005784085
1.18E-03,0.005761987
1.19E-03,0.005748793
1.19E-03,0.005726717
1.19E-03,0.005713501
1.19E-03,0.005691448
1.19E-03,0.005678208
1.19E-03,0.005656178
1.19E-03,0.005642916
1.19E-03,0.005620909
1.19E-03,0.005607623
1.19E-03,0.00558564
1.19E-03,0.00557233
1.19E-03,0.005550372
1.19E-03,0.005537037
1.19E-03,0.005515103
1.19E-03,0.005501744
1.20E-03,0.005479834
1.20E-03,0.005466451
1.20E-03,0.005444566
1.20E-03,0.005431158
1.20E-03,0.005409297
1.20E-03,0.005395864
1.20E-03,0.005374029
1.20E-03,0.005360571
1.20E-03,0.005338761
1.20E-03,0.005325278
1.20E-03,0.005303492
1.20E-03,0.005289984
1.20E-03,0.005268224
1.20E-03,0.005254691
1.21E-03,0.005232956
1.21E-03,0.005219397
1.21E-03,0.005197688
1.21E-03,0.005184103
1.21E-03,0.00516242
1.21E-03,0.005148809
1.21E-03,0.005127152
1.21E-03,0.005113515
1.21E-03,0.005091885
1.21E-03,0.005078222
1.21E-03,0.005056617
1.21E-03,0.005042928
1.21E-03,0.005021349
1.21E-03,0.005007633
1.22E-03,0.004986082
1.22E-03,0.004972339
1.22E-03,0.004950814
1.22E-03,0.004937045
1.22E-03,0.004915547
1.22E-03,0.004901751
1.22E-03,0.00488028
1.22E-03,0.004866456
1.22E-03,0.004845012
1.22E-03,0.004831161
1.22E-03,0.004809746
1.22E-03,0.004795866
1.22E-03,0.00477448
1.22E-03,0.00476057
1.22E-03,0.004739217
1.23E-03,0.004725261
1.23E-03,0.004704081
1.23E-03,0.004691031
1.23E-03,0.004670703
1.23E-03,0.004657694
1.23E-03,0.004637387
1.23E-03,0.004624352
1.23E-03,0.004604072
1.23E-03,0.00459101
1.23E-03,0.004570757
1.23E-03,0.004557667
1.23E-03,0.004537442
1.23E-03,0.004524324
1.23E-03,0.004504128
1.24E-03,0.004490982
1.24E-03,0.004470813
1.24E-03,0.004457639
1.24E-03,0.004437499
1.24E-03,0.004424296
1.24E-03,0.004404184
1.24E-03,0.004390953
1.24E-03,0.00437087
1.24E-03,0.004357611
1.24E-03,0.004337556
1.24E-03,0.004324268
1.24E-03,0.004304241
1.24E-03,0.004290925
1.24E-03,0.004270927
1.24E-03,0.004257582
1.25E-03,0.004237613
1.25E-03,0.004224239
1.25E-03,0.004204298
1.25E-03,0.004190896
1.25E-03,0.004170984
1.25E-03,0.004157553
1.25E-03,0.00413767
1.25E-03,0.004124209
1.25E-03,0.004104356
1.25E-03,0.004090866
1.25E-03,0.004071042
1.25E-03,0.004057523
1.25E-03,0.004037728
1.25E-03,0.00402418
1.26E-03,0.004004414
1.26E-03,0.003990837
1.26E-03,0.0039711
1.26E-03,0.003957493
1.26E-03,0.003937786
1.26E-03,0.00392415
1.26E-03,0.003904472
1.26E-03,0.003890806
1.26E-03,0.003871158
1.26E-03,0.003857463
1.26E-03,0.003837845
1.26E-03,0.00382412
1.26E-03,0.003804531
1.26E-03,0.003790776
1.26E-03,0.003771217
1.27E-03,0.003757433
1.27E-03,0.003737903
1.27E-03,0.003724089
1.27E-03,0.003704589
1.27E-03,0.003690746
1.27E-03,0.003671276
1.27E-03,0.003657402
1.27E-03,0.003637962
1.27E-03,0.003624059
1.27E-03,0.003604647
1.27E-03,0.003590717
1.27E-03,0.003571332
1.27E-03,0.003557377
1.27E-03,0.003538007
1.28E-03,0.003524143
1.28E-03,0.003505532
1.28E-03,0.00349226
1.28E-03,0.003473726
1.28E-03,0.00346042
1.28E-03,0.003441917
1.28E-03,0.00342858
1.28E-03,0.003410108
1.28E-03,0.003396741
1.28E-03,0.003378298
1.28E-03,0.003364901
1.28E-03,0.003346489
1.28E-03,0.003333062
1.28E-03,0.00331468
1.28E-03,0.003301222
1.29E-03,0.003282871
1.29E-03,0.003269382
1.29E-03,0.003251061
1.29E-03,0.003237543
1.29E-03,0.003219252
1.29E-03,0.003205703
1.29E-03,0.003187443
1.29E-03,0.003173863
1.29E-03,0.003155634
1.29E-03,0.003142024
1.29E-03,0.003123825
1.29E-03,0.003110184
1.29E-03,0.003092016
1.29E-03,0.003078344
1.30E-03,0.003060207
1.30E-03,0.003046504
1.30E-03,0.003028397
1.30E-03,0.003014665
1.30E-03,0.002996588
1.30E-03,0.002982825
1.30E-03,0.002964779
1.30E-03,0.002950985
1.30E-03,0.00293297
1.30E-03,0.002919145
1.30E-03,0.002901161
1.30E-03,0.002887306
1.30E-03,0.002869352
1.30E-03,0.002855466
1.30E-03,0.002837543
1.31E-03,0.002823626
1.31E-03,0.002805734
1.31E-03,0.002791787
1.31E-03,0.002773924
1.31E-03,0.002759947
1.31E-03,0.002742115
1.31E-03,0.002728107
1.31E-03,0.002710306
1.31E-03,0.002696268
1.31E-03,0.002678497
1.31E-03,0.002664428
1.31E-03,0.002646688
1.31E-03,0.002632588
1.31E-03,0.002614878
1.32E-03,0.002600749
1.32E-03,0.002583069
1.32E-03,0.002568909
1.32E-03,0.00255126
1.32E-03,0.00253707
1.32E-03,0.00251945
1.32E-03,0.00250523
1.32E-03,0.002487641
1.32E-03,0.00247339
1.32E-03,0.002455832
1.32E-03,0.002441551
1.32E-03,0.002424023
1.32E-03,0.00240971
1.32E-03,0.002392216
1.32E-03,0.00237787
1.33E-03,0.002360705
1.33E-03,0.002346845
1.33E-03,0.002329865
1.33E-03,0.00231596
1.33E-03,0.002299015
1.33E-03,0.002285079
1.33E-03,0.002268164
1.33E-03,0.002254198
1.33E-03,0.002237313
1.33E-03,0.002223318
1.33E-03,0.002206461
1.33E-03,0.002192438
1.33E-03,0.002175609
1.33E-03,0.002161558
1.34E-03,0.002144756
1.34E-03,0.002130678
1.34E-03,0.002113904
1.34E-03,0.002099799
1.34E-03,0.002083051
1.34E-03,0.00206892
1.34E-03,0.002052198
1.34E-03,0.002038041
1.34E-03,0.002021344
1.34E-03,0.002007163
1.34E-03,0.001990491
1.34E-03,0.001976285
1.34E-03,0.001959636
1.34E-03,0.001945407
1.34E-03,0.001928782
1.35E-03,0.00191453
1.35E-03,0.001897927
1.35E-03,0.001883653
1.35E-03,0.001867071
1.35E-03,0.001852777
1.35E-03,0.001836215
1.35E-03,0.001821902
1.35E-03,0.001805358
1.35E-03,0.001791027
1.35E-03,0.0017745
1.35E-03,0.001760153
1.35E-03,0.001743641
1.35E-03,0.001729281
1.35E-03,1.71E-03
1.36E-03,1.70E-03
1.36E-03,1.68E-03
1.36E-03,1.67E-03
1.36E-03,1.65E-03
1.36E-03,1.64E-03
1.36E-03,1.62E-03
1.36E-03,1.61E-03
1.36E-03,1.59E-03
1.36E-03,1.57E-03
1.36E-03,1.56E-03
1.36E-03,1.54E-03
1.36E-03,1.53E-03
1.36E-03,1.51E-03
1.36E-03,1.50E-03
1.36E-03,1.48E-03
1.37E-03,1.47E-03
1.37E-03,1.45E-03
1.37E-03,1.43E-03
1.37E-03,1.42E-03
1.37E-03,1.40E-03
1.37E-03,1.39E-03
1.37E-03,1.37E-03
1.37E-03,1.36E-03
1.37E-03,1.34E-03
1.37E-03,1.33E-03
1.37E-03,1.31E-03
1.37E-03,1.30E-03
1.37E-03,1.28E-03
1.37E-03,1.27E-03
1.38E-03,1.25E-03
1.38E-03,1.23E-03
1.38E-03,1.07E-03
1.38E-03,8.48E-04
1.38E-03,6.39E-04
1.38E-03,4.25E-04
1.38E-03,0.000212857
1.38E-03,-2.87E-16
